tpsa,nbasic,vsa_hyd,a_aro,weight,peoe_vsa.0,peoe_vsa.1,peoe_vsa.2,peoe_vsa.3,peoe_vsa.4,peoe_vsa.5,peoe_vsa.6,peoe_vsa.0.1,peoe_vsa.1.1,peoe_vsa.2.1,peoe_vsa.3.1,peoe_vsa.4.1,peoe_vsa.5.1,peoe_vsa.6.1,a_acc,a_acid,a_base,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,slogp_vsa0,slogp_vsa1,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,smr_vsa0,smr_vsa1,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,tpsa.1,logp.o.w.,frac.anion7.,frac.cation7.,andrewbind,rotatablebonds,mlogp,clogp,mw,nocount,hbdnr,rule.of.5violations,alert,prx,ub,pol,inthb,adistm,adistd,polar_area,nonpolar_area,psa_npsa,tcsa,tcpa,tcnp,ovality,surface_area,volume,most_negative_charge,most_positive_charge,sum_absolute_charge,dipole_moment,homo,lumo,hardness,ppsa1,ppsa2,ppsa3,pnsa1,pnsa2,pnsa3,fpsa1,fpsa2,fpsa3,fnsa1,fnsa2,fnsa3,wpsa1,wpsa2,wpsa3,wnsa1,wnsa2,wnsa3,dpsa1,dpsa2,dpsa3,rpcg,rncg,wpcs,wncs,sadh1,sadh2,sadh3,chdh1,chdh2,chdh3,scdh1,scdh2,scdh3,saaa1,saaa2,saaa3,chaa1,chaa2,chaa3,scaa1,scaa2,scaa3,ctdh,ctaa,mchg,achg,rdta,n_sp2,n_sp3,o_sp2,o_sp3,logBBB
6.48,0,286.7085,12,281.423,69.41582,127.9159,0,0,0,0,8.619013,46.32951,73.52943,0,0,0,0,0,0,0,1,0,0,0,0,13.3991,0,6.248628,0,0,36.87916,6.37115,103.5312,0,141.1455,18.86841,5.513495,3.124314,0,3.124314,6.37115,5.513495,197.7507,36.87916,65.79437,7.68,4.104,0,0.996,9.9,4,3.87624,5.037,280.416534,2,0,1,0,0,4.2,2,0,0,0,9.6105,550.636292,0.0175,0.0105,0.6134,0.0107,1.1806,560.246826,972.001709,-0.6822,0.2391,5.8951,1.2561,-8.2995,0.4849,4.3922,405.734406,1195.915894,42.197102,154.512405,-455.430603,-21.259199,0.7242,2.1346,0.0753,0.2758,-0.8129,-0.0379,227.311401,670.007996,23.6408,86.565102,-255.153503,-11.9104,251.222,1651.346558,63.456299,0.0811,0.2315,0.062,0,0,0,0,0,0,0,0,0,0,9.6105,9.6105,0.0172,-0.4209,-0.4209,-8.00E-04,-4.0454,-4.0454,-0.0072,0,1,0,0,0,0,9.6105,0,0,1.17
9.72,0,357.2742,12,409.52,47.32438,137.3464,52.7693,0,0,0,26.28353,61.27452,44.27042,0,35.72591,0,0,0,0,0,2,0,0,0,0,13.3991,0,9.372942,0,0,110.6375,3.185575,35.99866,7.759516,123.5023,18.86841,82.61337,6.248628,44.88034,13.9853,3.185575,5.513495,142.3707,110.6375,65.11673,12.12,4.49176,0,0.868,17,5,4.35364,5.1923,407.50473,3,0,1,0,0,4.2,4,0,39.455299,4.6878,13.6,644.991272,0.0211,0.0104,0.5057,0.0107,1.2194,658.591309,1180.210938,-0.5947,0.4029,6.8771,2.6983,-7.9105,-0.5159,3.6973,417.365295,1435.129883,40.330299,241.226105,-829.467102,-32.105202,0.6337,2.1791,0.0612,0.3663,-1.2595,-0.0487,274.873108,945.164124,26.561199,158.8694,-546.279785,-21.144199,176.139099,2264.596924,72.4356,0.1172,0.1729,0,0,0,0,0,0,0,0,0,0,0,13.6,6.8,0.0207,-0.8663,-0.4331,-0.0013,-5.899,-2.9495,-0.009,0,2,0,0,0,0,13.6,0,0,1.38
38.77,0,317.1515,12,380.508,114.4689,107.427,30.10936,8.458519,0,0,8.619013,44.12098,61.27452,0,0,0,13.56692,5.007512,3,0,1,18.57443,0,0,0,25.37556,0,25.12409,5.687611,0,36.87916,42.24053,89.63614,0,123.5023,56.60522,28.92643,26.98653,21.99977,8.821592,20.04358,0,217.4155,42.56677,70.76774,39.97,4.14574,0,0.985,16.1,6,3.5161,4.597589,379.503632,4,0,0,0,0,4.7,3,0,1431.785889,33.0177,68.864304,630.212219,0.1093,0.01,0.1011,0.011,1.2638,699.076477,1223.397583,-0.4133,0.3438,6.9604,2.0646,-8.9334,-0.3861,4.2736,489.962311,1705.174683,50.2486,209.114197,-727.762329,-34.801998,0.7009,2.4392,0.0719,0.2991,-1.041,-0.0498,342.521088,1192.047607,35.127602,146.186905,-508.761505,-24.3293,280.847992,2432.937012,85.050598,0.0988,0.1187,0.4473,0.3514,0,0,0,0,0,0,0,0,0,68.864304,17.216101,0.0985,-1.2016,-0.3004,-0.0017,-19.210501,-4.8026,-0.0275,0,4,0,0,0,0,2.9591,27.606701,38.298599,0.89
77.050003,0,223.7506,16,357.801,65.89255,54.64664,32.20186,12.94953,11.19056,12.94953,0,24.50981,79.33221,10.88526,5.902359,11.36515,13.56692,0,4,0,0,35.81733,0,0,0,63.09064,0,0,63.44984,0,0,34.82453,42.63131,7.911403,77.5565,0,124.2402,33.59634,58.19106,0,18.87372,7.841415,88.15466,5.258784,138.6979,77.05,2.45206,0,0,8.1,2,3.10258,2.373726,357.802368,7,0,0,0,9,5.8,2,0,1925.833008,85.392799,96.460899,507.066986,0.1902,0.011,0.0689,0.0131,1.2141,603.527771,1042.193237,-0.7698,0.5422,6.6488,3.3321,-9.5099,-0.8399,4.335,378.695312,1258.940063,41.9702,224.832596,-747.43689,-39.620701,0.6275,2.086,0.0695,0.3725,-1.2384,-0.0656,228.553207,759.80542,25.3302,135.692703,-451.098999,-23.912201,153.862793,2006.376953,81.591003,0.1631,0.2316,0.3692,0.2393,0,0,0,0,0,0,0,0,0,94.580002,18.916,0.1567,-1.2906,-0.2581,-0.0021,-26.1922,-5.2384,-0.0434,0,5,0,0,0,59.452801,1.8808,21.9324,13.1949,-0.3
32.779999,1,252.9569,6,251.35,85.5588,97.58976,7.411346,0,0,0,27.81852,62.00516,24.50981,0,0,13.56692,2.503756,0,2,0,1,16.07068,0,0,0,27.65803,0,14.1242,10.44095,0,18.43958,3.185575,98.69156,0,70.57274,3.981969,95.75768,26.98653,14.1242,0,12.41097,0,70.57274,25.75621,165.3436,33.98,2.569,0,0.976,9.5,5,2.93039,2.099,250.343643,4,0,0,0,4,3,1,0,292.907593,17.035,31.4377,507.435211,0.062,0.0115,0.1965,0.0122,1.1899,538.872925,906.223999,-0.7811,0.6368,6.1777,2.1458,-9.4164,0.2131,4.8147,423.563507,1308.332886,41.8162,115.309402,-356.175598,-25.3741,0.786,2.4279,0.0776,0.214,-0.661,-0.0471,228.246902,705.025208,22.5336,62.1371,-191.933395,-13.6734,308.254211,1664.508423,67.1903,0.2062,0.2529,0.6876,0.2897,0,0,0,0,0,0,0,0,0,30.292,10.0973,0.0562,-1.1467,-0.3822,-0.0021,-12.6059,-4.202,-0.0234,0,3,0,0,0,0,4.3804,23.1112,3.9461,0.88
166.75,1,450.7686,16,671.863,117.5445,108.5161,32.20815,46.24102,36.22324,25.89906,8.619013,109.0653,127.6968,0,0,5.682576,54.26768,14.82933,6,0,1,59.95026,0,0,34.79022,65.19723,13.56692,115.439,37.82066,90.00121,36.87916,38.62613,18.86841,0,198.7921,113.2104,99.97804,98.57318,42.17076,62.85384,24.35688,37.61429,326.1539,57.91429,99.97804,167.95,3.314,0,0.802,35.5,14,1.63151,4.727299,670.859375,11,6,3,1,4,7.3,1,0,3499.893799,84.456802,190.6082,850.652405,0.2241,0.0195,0.1065,0.0239,1.3598,1041.26062,1992.408813,-1.1278,0.5854,20.300301,2.894,-8.9827,-0.6187,4.182,738.513611,7496.038086,106.326302,302.747192,-3072.935791,-88.824303,0.7092,7.199,0.1021,0.2908,-2.9512,-0.0853,768.985107,7805.32959,110.713402,315.238708,-3199.727051,-92.489304,435.766388,10568.97363,195.150696,0.0577,0.1111,0.0064,2.7891,79.441002,13.2402,0.0763,2.6039,0.434,0.0025,35.271999,5.8787,0.0339,85.093498,12.1562,0.0817,-2.7275,-0.3896,-0.0026,-34.085602,-4.8694,-0.0327,6,7,1.5931,1.3557,0.8571,8.233,26.073799,62.233799,14.6267,0.08
97.279999,0,221.5421,16,373.8,61.62716,54.64664,32.20186,0,34.46427,12.94953,0,62.00516,41.83685,10.88526,11.58494,5.682576,13.56692,7.76754,5,0,0,35.81733,0,0,0,63.09064,13.56692,25.38523,63.44984,0,0,34.82453,42.63131,3.500607,77.5565,0,124.2402,33.59634,83.57629,0,14.46292,7.841415,88.15466,5.258784,138.6979,97.28,1.65606,0,0,9.9,3,2.35425,0.846726,373.801758,8,1,0,0,9,5.8,2,0,3182.811768,119.915604,137.797195,474.674286,0.2903,0.0122,0.0542,0.0157,1.2151,612.471619,1064.052856,-0.7705,0.5423,7.465,2.737,-9.5792,-0.8797,4.3498,370.445801,1382.698242,47.165001,242.025894,-903.367126,-48.742001,0.6048,2.2576,0.077,0.3952,-1.475,-0.0796,226.887497,846.863403,28.887199,148.233994,-553.286621,-29.8531,128.4198,2286.06543,95.906998,0.1453,0.2064,0.3289,0.2133,20.958599,20.958599,0.0342,0.3649,0.3649,6.00E-04,7.6475,7.6475,0.0125,114.957703,19.159599,0.1877,-1.7039,-0.284,-0.0028,-35.719501,-5.9532,-0.0583,1,6,0.8415,0.8415,0.1667,52.4538,1.8808,21.9324,40.571602,-1.34
21.26,1,194.1943,12,272.755,13.05052,90.22093,0,0,0,0,17.23803,53.4367,66.34666,0,0,0,0,2.503756,1,0,1,2.503756,0,5.682576,5.682576,16.91704,0,29.01064,0,0,36.87916,6.37115,0,12.3222,123.5023,0,49.6355,0,29.01064,0,29.1802,0,123.5023,36.87916,39.14864,25.84,3.28,0,0.998,11.5,0,3.67432,4.131,271.749084,2,1,0,0,0,4.2,3,0,154.342407,6.2551,52.529499,431.081909,0.1219,0.0087,0.0805,0.0098,1.139,483.611511,822.701904,-0.6356,0.311,4.2287,1.9845,-9.3715,-0.1969,4.5873,269.002991,568.766785,36.052299,214.608398,-453.75769,-31.027201,0.5562,1.1761,0.0745,0.4438,-0.9383,-0.0642,130.092896,275.062195,17.435301,103.787102,-219.442398,-15.0051,54.3946,1022.524475,67.079498,0.1471,0.3006,3.1565,5.787,21.4582,21.4582,0.0444,0.311,0.311,6.00E-04,6.6739,6.6739,0.0138,31.071301,15.5357,0.0642,-0.8499,-0.425,-0.0018,-14.7692,-7.3846,-0.0305,1,2,0.9466,0.9466,0.5,0,19.2509,0,11.8204,0.39
41.490002,1,205.3096,12,282.363,36.50217,90.22093,0,0,10.32417,0,17.23803,35.41966,73.52943,0,0,0,0,10.2713,2,0,1,2.503756,0,5.682576,5.682576,16.91704,13.56692,54.39587,0,0,36.87916,9.556725,0,4.410796,123.5023,18.86841,43.81287,0,54.39587,0,24.45438,0,142.3707,36.87916,33.32602,46.07,2.937,0,0.997,13.6,1,2.80812,3.3055,281.357635,3,2,0,0,0,4.2,2,0,367.171112,18.9683,80.3647,405.203613,0.1983,0.012,0.0723,0.0143,1.1107,485.568298,859.512024,-0.6324,0.3589,5.81,2.0917,-9.2784,0.1427,4.7106,335.748108,975.348816,46.777,149.820297,-435.228394,-34.366299,0.6915,2.0087,0.0963,0.3085,-0.8963,-0.0708,163.028595,473.598511,22.7134,72.748001,-211.333099,-16.687201,185.927795,1410.577148,81.143303,0.1235,0.2177,1.9443,3.2879,38.744202,19.372101,0.0798,0.6731,0.3366,0.0014,12.8773,6.4386,0.0265,41.620499,13.8735,0.0857,-1.3394,-0.4465,-0.0028,-21.0564,-7.0188,-0.0434,2,3,0.9466,0.9014,0.6667,0,15.1032,0,26.5173,0.52
58.119999,0,160.1666,12,266.304,66.49549,34.50041,11.19056,19.80958,0,12.94953,0,75.12356,0,0,0,11.36515,13.56692,0.136891,3,0,0,24.93207,0,0,5.682576,42.03021,0,3.124314,56.8406,3.981969,0,30.23337,0,0,87.35827,37.73681,40.7386,23.86222,33.57106,3.124314,10.35312,25.42334,125.0951,5.258784,33.32602,58.12,1.897,0,0.005,3.7,1,2.96865,2.419662,266.305023,5,1,0,0,5,4.7,4,0,698.563477,26.583401,79.762299,406.747498,0.1961,0.0155,0.0948,0.0186,1.1418,486.509796,827.037292,-0.7689,0.5504,7.558,2.2715,-8.8581,-0.4746,4.1917,324.678986,1226.962769,45.3465,161.830902,-611.559509,-43.784401,0.6674,2.522,0.0932,0.3326,-1.257,-0.09,157.959503,596.929382,22.061501,78.7323,-297.529694,-21.3015,162.848099,1838.522217,89.130898,0.1457,0.2035,0.3749,0.4219,10.0358,10.0358,0.0206,0.4265,0.4265,9.00E-04,4.28,4.28,0.0088,67.653198,22.5511,0.1391,-1.1543,-0.3848,-0.0024,-26.4708,-8.8236,-0.0544,1,3,1.1954,1.1954,0.3333,28.4081,2.0733,39.245201,0,0
117.510002,0,214.1921,16,389.799,48.83101,78.12871,32.20186,0,44.78844,12.94953,0,43.25748,41.83685,10.88526,11.58494,5.682576,13.56692,15.53508,6,0,0,35.81733,0,0,0,63.09064,27.13384,50.77045,63.44984,0,20.92626,34.82453,42.63131,3.500607,77.5565,0,90.91424,33.59634,108.9615,0,14.46292,7.841415,88.15466,26.18504,105.3718,117.51,0.62106,0,0,11,5,1.61525,-0.365475,389.801178,9,2,0,0,9,5.8,2,0,4862.582031,162.458694,189.845093,437.244293,0.4342,0.0127,0.0418,0.0182,1.2226,627.089478,1092.264893,-0.771,0.5425,7.9418,3.6828,-9.6262,-0.91,4.3581,372.045288,1477.359253,54.871799,255.044098,-1012.759277,-56.400501,0.5933,2.3559,0.0875,0.4067,-1.615,-0.0899,233.305695,926.436523,34.4095,159.935501,-635.09082,-35.368099,117.001099,2490.118652,111.272301,0.1366,0.1942,0.3093,0.2007,50.773102,25.386499,0.081,0.7267,0.3633,0.0012,18.4517,9.2259,0.0294,137.191193,19.5987,0.2188,-2.1751,-0.3107,-0.0035,-46.275501,-6.6108,-0.0738,2,7,0.8613,0.8424,0.2857,52.451599,1.8808,21.9324,62.807201,-1.82
110.599998,0,119.65,0,241.247,53.19468,53.97931,20.5865,17.23803,20.64835,0,17.44054,12.2549,0,0,5.682576,13.56692,0,24.68996,5,0,0,21.75325,0,0,17.74249,28.63111,27.13384,83.66764,10.28219,23.50836,41.85252,4.410796,16.78553,0,34.85754,18.86841,23.86222,34.8621,70.6803,4.410796,12.50847,32.89719,53.72595,49.0104,0,108.38,-1.348,0,0.002,1.8,6,0.964102,-2.714899,241.248749,7,4,0,0,9,2.4,0,0,2380.646729,95.755203,249.229202,213.686798,1.1663,0.0199,0.0369,0.043,1.1408,462.915985,768.672485,-0.9558,0.664,9.1919,4.7891,-9.2948,-0.0781,4.6083,304.793213,1400.81543,68.186699,158.122803,-726.72467,-87.774902,0.6584,3.0261,0.1473,0.3416,-1.5699,-0.1896,141.093704,648.4599,31.564699,73.197601,-336.412506,-40.632401,146.670395,2127.540039,155.961594,0.1445,0.208,0,5.4046,108.401703,27.100401,0.2342,1.5937,0.3984,0.0034,42.734699,10.6837,0.0923,114.551598,22.910299,0.2475,-2.396,-0.4792,-0.0052,-57.445702,-11.4891,-0.1241,4,5,1.399,1.1314,0.8,21.9193,26.275801,21.2379,71.394402,-0.79
55.560001,0,346.9356,18,427.568,47.26033,152.5599,0,17.23803,12.94953,0,8.619013,29.79038,147.0589,0,0,0,13.56692,9.154876,2,0,1,16.07068,0,0,17.74249,21.40805,0,47.02139,5.258784,23.86222,76.245,17.1531,37.73681,0,229.3614,18.86841,5.243428,26.98653,10.99989,4.410796,17.98573,32.89719,285.9666,81.50378,0,56.76,5.104,0,0.995,18.1,7,3.97047,3.621,426.563507,4,2,0,0,1,6.3,1,0,1244.87085,16.2104,103.305603,615.453796,0.1679,0.0135,0.0939,0.0158,1.2421,718.759399,1308.986694,-1.1531,0.5674,9.7044,3.7439,-8.9619,0.1872,4.5745,494.605011,2399.930664,67.536598,224.154404,-1087.644897,-52.3307,0.6881,3.339,0.094,0.3119,-1.5132,-0.0728,355.502014,1724.972778,48.542599,161.113098,-781.755005,-37.613201,270.450592,3487.575684,119.867302,0.1169,0.2376,0.1509,2.378,26.488701,13.2444,0.0369,0.9316,0.4658,0.0013,12.32,6.16,0.0171,66.809898,22.27,0.093,-1.066,-0.3553,-0.0015,-22.716801,-7.5723,-0.0316,2,3,1.6196,1.6189,0.6667,0,17.672199,35.0424,24.102301,-0.62
24.5,0,373.9347,18,414.593,70.20114,132.9471,24.86906,3.145961,0,0,25.85704,16.67198,159.3138,0,0,0,0,2.503756,1,0,2,2.503756,0,5.682576,5.682576,8.458519,0,32.13495,0,7.963937,36.87916,13.96752,35.38387,4.410796,247.0046,37.73681,23.68301,3.124314,29.01064,4.410796,27.17489,0,303.181,36.87916,35.38387,30.28,5.748,0,0.989,15.5,7,4.44625,5.570799,412.580048,3,1,1,0,0,5.8,1,0,43.632099,2.1193,4.7248,658.346191,0.0072,0.0117,1.646,0.0118,1.1818,663.070984,1249.716553,-0.5989,0.3151,7.7772,2.598,-8.8009,0.4003,4.6006,490.970886,1909.200562,53.5541,172.100204,-669.232483,-21.476101,0.7404,2.8793,0.0808,0.2596,-1.0093,-0.0324,325.548615,1265.935669,35.510201,114.1147,-443.748688,-14.2402,318.870605,2578.433105,75.030197,0.081,0.154,0.0133,0,0.1638,0.1638,2.00E-04,0.3151,0.3151,5.00E-04,0.0516,0.0516,1.00E-04,4.561,1.5203,0.0069,-1.2897,-0.4299,-0.0019,-1.2883,-0.4294,-0.0019,1,3,0.914,0.914,0.3333,0,0.725,0,3.8361,0.37
32.700001,1,239.209,12,296.39,36.50217,126.2558,0,0,10.32417,0,8.619013,35.41966,73.52943,0,0,0,0,10.2713,2,0,1,2.503756,0,0,0,16.91704,13.56692,39.50943,0,0,36.87916,9.556725,32.89719,4.410796,123.5023,18.86841,43.81287,3.124314,36.38511,0,24.45438,0,142.3707,36.87916,66.22321,33.9,3.205,0,0.983,14.4,1,3.04046,3.816,295.384735,3,1,0,0,0,4.2,2,0,300.712006,15.8537,50.165199,464.295685,0.108,0.011,0.1129,0.0122,1.1302,514.460876,913.201599,-0.4974,0.3589,5.6617,1.8926,-9.272,0.1511,4.7115,360.691498,1021.071716,43.167801,153.769394,-435.301086,-29.3953,0.7011,1.9847,0.0839,0.2989,-0.8461,-0.0571,185.561707,525.301514,22.2082,79.108299,-223.945404,-15.1227,206.922104,1456.372803,72.563202,0.1268,0.1757,1.995,3.6316,15.7383,15.7383,0.0306,0.3589,0.3589,7.00E-04,5.6477,5.6477,0.011,34.426998,11.4757,0.0669,-1.1433,-0.3811,-0.0022,-14.958,-4.986,-0.0291,1,3,0.8563,0.8563,0.3333,0,7.9097,0,26.5173,0.82
41.490002,0,242.8009,6,250.362,34.12309,82.00579,18.09725,0,10.32417,0,17.23803,60.66011,49.01962,22.30127,0,0,0,10.2713,2,0,1,2.503756,0,5.682576,5.682576,8.458519,13.56692,54.39587,0,10.45062,39.36584,3.185575,18.86841,0,88.21592,0,103.9963,0,54.39587,0,18.87962,0,107.0843,39.36584,98.75282,46.07,2.621,0,0.993,6,9,2.37035,2.6524,249.356064,3,2,0,0,0,3,1,0,227.744095,17.2134,56.0396,504.547913,0.1111,0.0105,0.1054,0.0117,1.2098,560.587585,937.896973,-0.5982,0.351,5.9054,3.2003,-9.0597,0.4001,4.7299,406.629913,1200.658691,47.2104,153.957596,-454.591187,-36.457001,0.7254,2.1418,0.0842,0.2746,-0.8109,-0.065,227.951706,673.074402,26.465599,86.306702,-254.838196,-20.4373,252.672302,1655.249878,83.667397,0.1189,0.2026,2.2101,1.4206,24.927401,12.4637,0.0445,0.6664,0.3332,0.0012,8.5234,4.2617,0.0152,31.1122,10.3707,0.0555,-1.3148,-0.4383,-0.0023,-15.8949,-5.2983,-0.0284,2,3,0.9136,0.8786,0.6667,0,7.012,0,24.1003,-0.23
36.419998,1,119.6415,6,162.216,50.89446,38.38847,0,17.23803,6.699551,0,24.30059,0,36.76471,0,0.136891,0,0,0.273782,0,0,3,0,0,17.04773,17.04773,22.38112,0,52.80703,1.899093,0,36.87916,0,0,0,88.21592,0,2.756747,16.78553,0,36.0215,0,2.756747,88.21592,38.77825,0,38.03,1.683,0,0.998,5.7,1,2.34093,0.913,161.208115,3,2,0,0,5,3,1,0,0,0,71.531502,314.399414,0.2275,0.0165,0.0891,0.0203,1.1237,385.930908,598.464111,-0.9373,0.8068,6.3758,5.277,-8.1983,0.6597,4.429,284.134186,905.790771,49.221001,101.796799,-324.5177,-35.287498,0.7362,2.347,0.1275,0.2638,-0.8409,-0.0914,109.656197,349.572693,18.995899,39.286499,-125.241402,-13.6185,182.337402,1230.308472,84.508499,0.2531,0.294,1.3184,1.3264,37.792,18.896,0.0979,0.9477,0.4738,0.0025,17.809099,8.9046,0.0461,18.918699,18.918699,0.049,-0.6819,-0.6819,-0.0018,-12.9005,-12.9005,-0.0334,2,1,1.4176,1.3658,2,18.918699,14.8208,0,0,-1.89
55.43,1,311.425,11,400.506,56.80167,149.4193,6.699551,0,0,12.94953,8.619013,62.86865,73.52943,0,18.84208,0,13.56692,0,3,0,1,32.409,0,0,0,33.04818,0,3.124314,29.4569,23.86222,73.75832,5.942323,16.66301,0,164.731,91.46276,0,26.98653,38.10438,0,5.942323,5.942323,215.3939,116.6314,0,54.93,3.588,0,0.98,19,5,3.15088,3.060036,399.499756,6,0,0,0,5,6.8,1,0,1230.003174,35.422298,70.2584,650.714783,0.108,0.0102,0.105,0.0113,1.2715,720.973083,1269.675659,-0.5533,0.4482,7.3742,5.085,-8.7532,-0.5864,4.0834,502.534698,1852.894287,58.939899,218.4384,-805.403076,-40.592999,0.697,2.57,0.0818,0.303,-1.1171,-0.0563,362.313995,1335.886963,42.494099,157.488297,-580.674011,-29.2665,284.096313,2658.297363,99.532997,0.1216,0.1501,0.5089,0.0231,0,0,0,0,0,0,0,0,0,66.840202,16.7101,0.0927,-0.9545,-0.2386,-0.0013,-20.554899,-5.1387,-0.0285,0,4,0,0,0,25.695499,7.9429,36.619999,0,0.38
39.68,1,304.227,6,371.427,103.0165,123.6202,11.19056,0,12.94953,0,17.66451,50.61375,0,0,35.72591,5.682576,13.56692,0,2,0,1,19.2495,0,0,0,24.14009,0,6.248628,25.16863,23.86222,129.077,3.185575,0,7.759516,52.50072,75.47363,47.20826,26.98653,64.79018,10.88383,3.185575,2.32792,127.9743,134.3358,0,40.88,1.87676,0,0.116,16.6,7,2.94573,1.407715,370.421356,5,0,0,0,3,3,2,0,971.79718,13.0986,61.180901,609.443176,0.1004,0.0122,0.1334,0.0134,1.2609,670.624084,1153.32312,-0.8253,0.5222,8.1591,4.8533,-9.6209,-0.4269,4.597,439.257812,1791.980591,48.7052,231.366394,-943.874329,-46.4743,0.655,2.6721,0.0726,0.345,-1.4075,-0.0693,294.576904,1201.745483,32.662899,155.159897,-632.984924,-31.1668,207.891403,2735.85498,95.179497,0.128,0.2023,0.6323,0.1372,0,0,0,0,0,0,0,0,0,53.955601,17.985201,0.0805,-1.2334,-0.4111,-0.0018,-21.445499,-7.1485,-0.032,0,3,0,0,0,8.0727,12.318,40.7901,0,0.16
32.34,1,327.1596,12,377.552,122.9245,86.10005,21.81134,8.458519,0,0,8.619013,49.2687,85.78432,0,0,0,13.70381,0,1,0,1,13.56692,0,0,5.682576,15.15807,0,3.124314,23.69836,0,55.31873,37.82974,18.86841,0,141.1455,113.2104,21.19633,26.98653,0,4.410796,9.556725,20.7675,291.6639,61.00634,0,33.54,5.121,0,0.984,15.9,6,4.26357,5.727799,376.5466,3,1,1,0,0,4.7,2,0,229.615707,4.9097,58.8643,662.05127,0.0889,0.0119,0.1452,0.0129,1.2728,720.915588,1267.503906,-0.9907,0.4505,8.5495,3.2349,-8.9338,-0.1887,4.3726,551.575928,2357.856201,65.974197,169.339798,-723.887024,-29.422701,0.7651,3.2706,0.0915,0.2349,-1.0041,-0.0408,397.639709,1699.815308,47.561798,122.079697,-521.861511,-21.2113,382.236115,3081.743164,95.396896,0.1054,0.2318,2.5106,0.3391,23.8251,23.8251,0.033,0.4505,0.4505,6.00E-04,10.7323,10.7323,0.0149,33.576099,16.788,0.0466,-0.7568,-0.3784,-0.001,-11.9354,-5.9677,-0.0166,1,2,1.4411,1.4411,0.5,0,4.4231,30.6161,0,1.14
75.269997,0,122.0509,0,212.249,59.7154,0,0,17.23803,25.89906,0,17.44054,8.701313,64.94434,0,0,13.56692,27.40762,0,3,0,0,40.70076,0,0,11.36515,43.3396,0,36.0215,15.34752,47.72443,0,4.410796,0,0,0,37.73681,123.8403,71.58665,0,40.4323,0,0,37.73681,15.34752,99.97804,75.27,1.685,0,0,2.1,3,0.871195,1.583,212.250626,5,2,0,0,5,2.4,0,0,1086.16687,45.635201,161.606598,250.786499,0.6444,0.0196,0.0499,0.0322,1.0963,412.393097,686.00647,-0.8891,0.7628,8.0711,2.0333,-11.1697,-0.0284,5.5707,251.417694,1014.606384,41.5042,160.975403,-649.622986,-56.408901,0.6097,2.4603,0.1006,0.3903,-1.5753,-0.1368,103.682899,418.416687,17.1161,66.385101,-267.899994,-23.262699,90.442299,1664.22937,97.9132,0.189,0.2203,0.7811,0.8113,42.724602,21.362301,0.1036,0.9482,0.4741,0.0023,20.2556,10.1278,0.0491,111.300102,37.100101,0.2699,-1.0823,-0.3608,-0.0026,-40.729301,-13.5764,-0.0988,2,3,1.3632,1.3612,0.6667,0,7.5819,111.300102,0,0.1
84.389999,1,273.088,9,428.508,140.7536,91.13892,17.47936,11.60448,10.32417,24.14009,17.23803,41.91243,0,10.88526,0.136891,17.811,13.56692,7.76754,3,0,3,24.45218,0,5.682576,5.682576,51.90007,13.56692,45.29507,30.30762,39.45189,73.75832,2.756747,15.67644,4.410796,60.33873,94.34203,48.28613,53.50618,63.06625,9.121018,19.57852,7.409175,147.2716,81.34502,33.32602,84.98,2.612,0,0.885,22.5,5,2.77668,1.074025,426.495026,7,1,0,0,5,5.3,2,0,4975.831543,106.016899,133.928894,586.311523,0.2284,0.0129,0.0691,0.0158,1.2624,720.240417,1281.48938,-0.5638,0.4705,9.261,5.9269,-9.2186,-0.5882,4.3152,465.073608,2153.519043,57.076,255.166702,-1181.547119,-54.331299,0.6457,2.99,0.0792,0.3543,-1.6405,-0.0754,334.964813,1551.051514,41.108398,183.781403,-850.997986,-39.131599,209.906998,3335.066162,111.407303,0.1016,0.1218,0.6068,1.0166,14.6664,14.6664,0.0204,0.3841,0.3841,5.00E-04,5.6339,5.6339,0.0078,117.7817,19.630301,0.1635,-2.1263,-0.3544,-0.003,-37.4473,-6.2412,-0.052,1,6,0.8765,0.8765,0.1667,30.484301,5.568,24.2649,58.945301,0.54
