STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/4/2000,15.21,1513,1752,0,0,0,55,62,47,,160,190,0,29.1,33.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/5/2000,8.5,1420,1835,0.08,0,0,68,83,53,,230,220,0,17.9,19.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/6/2000,8.5,1858,1854,0,0,0,72,85,59,,190,190,0,21,23.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/7/2000,8.28,2114,2108,0,0,0,74,87,60,,320,310,0,29.1,36.9,,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/8/2000,6.93,1753,1752,0,0,0,73,83,63,,180,180,0,19.9,23,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/9/2000,10.51,1023,1012,0,0,0,75,86,63,,220,230,0,19.9,23,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/10/2000,16.11,1345,1345,0.15,0,0,63,74,51,,70,70,0,28,34,1,,1,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/11/2000,12.97,1056,1033,0,0,0,64,75,53,,320,310,0,25.9,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/12/2000,8.95,1409,1409,0.06,0,0,62,67,57,,120,110,0,21,28,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/13/2000,8.5,2026,2025,0.41,0,0,64,71,56,,270,270,0,21,25.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/14/2000,13.42,716,716,0,0,0,65,72,57,,320,320,0,23,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/15/2000,9.17,2356,2355,0,0,0,58,64,51,,360,360,0,25.1,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/16/2000,10.51,1635,1740,0,0,0,57,65,48,,170,180,0,23,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/17/2000,11.63,1555,1625,0,0,0,61,66,56,,150,150,0,21,23.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/18/2000,16.33,1524,1515,1.6,0,0,63,68,58,,180,180,0,32,38.9,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/19/2000,12.3,1008,1008,0.72,0,0,55,62,47,,70,70,0,25.1,31.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/20/2000,7.38,203,15,0.18,0,0,49,52,46,,40,30,0,15,17,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/21/2000,5.59,1645,1621,0.03,0,0,54,56,51,,140,120,0,10.1,13,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/22/2000,8.05,1127,1126,0.2,0,0,54,57,51,,110,120,0,16.1,19.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/23/2000,10.07,1806,1806,0.05,0,0,56,60,51,,160,160,0,21.9,25.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/24/2000,13.2,1801,1800,0.44,0,0,65,75,55,,280,280,0,25.9,30,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/25/2000,12.75,1016,1015,0,0,0,67,76,57,,280,280,0,29.1,34,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/26/2000,10.96,1634,1635,0,0,0,68,77,59,,310,300,0,23.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/27/2000,10.96,1208,1438,0,0,0,63,68,57,,230,270,0,21,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/28/2000,9.4,344,236,0,0,0,61,67,55,,20,10,0,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/29/2000,11.86,1039,1039,0,0,0,58,64,51,,50,80,0,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/30/2000,11.18,1732,1731,0,0,0,56,62,50,,100,100,0,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/31/2000,6.26,1416,1253,0,0,0,57,61,52,,200,180,0,11,14.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/1/2000,8.05,925,929,0,0,0,68,79,56,,230,230,0,17,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/2/2000,10.07,1901,1859,0.03,0,0,74,85,63,,310,300,0,36,45,,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/3/2000,12.53,717,708,0,0,0,67,74,59,,320,310,0,29.1,34,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/4/2000,8.05,1803,1744,0,0,0,64,71,56,,170,160,0,17.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/5/2000,13.87,1553,1758,0,0,0,63,68,58,,90,80,0,25.1,33.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/6/2000,17,2332,1918,2.44,0,0,56,60,51,,350,360,0,25.1,36,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/7/2000,13.42,1540,1014,0.25,0,0,63,75,50,,310,360,0,23,29.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/8/2000,9.4,1752,1759,0,0,0,65,73,56,,180,190,0,19.9,21.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/9/2000,12.3,1104,1543,0,0,0,76,89,63,,230,270,0,23,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/10/2000,12.08,1241,1240,0,0,0,79,91,67,,220,220,0,21,23.9,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/11/2000,13.87,1945,1927,0.48,0,0,82,92,72,,360,330,0,28,36,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/12/2000,9.4,1533,2043,0.17,0,0,65,74,56,,40,60,0,15,16.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/13/2000,10.74,1655,1653,0.01,0,0,58,61,55,,90,90,0,16.1,19.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/14/2000,9.62,1423,1223,0,0,0,57,61,53,,90,100,0,16.1,19.9,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/15/2000,5.82,2004,2003,0.03,0,0,65,73,57,,110,120,0,10.1,13,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/16/2000,11.18,1710,1741,0,0,0,72,78,66,,180,180,0,21,23.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/17/2000,11.63,1758,1754,0,0,0,79,89,68,,330,340,0,23,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/18/2000,5.59,1302,1222,0.12,0,0,70,74,66,,100,100,0,14.1,16.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/19/2000,6.71,1457,1506,0.01,0,0,69,73,64,,350,10,0,14.1,16.1,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/20/2000,9.84,1345,1313,0,0,0,72,83,61,,360,360,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/21/2000,17.9,1501,1410,0.08,0,0,71,76,65,,180,180,0,32,40.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/22/2000,12.75,,,0.03,0,0,,82,70,,250,250,0,17,17,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/23/2000,9.84,1913,1719,0,0,0,76,84,67,,300,270,0,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/24/2000,9.4,1932,1658,0,0,0,73,81,65,,170,160,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/25/2000,15.88,1408,1540,0,0,0,74,79,68,,180,180,0,30,36,1,1,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/26/2000,11.86,1706,1814,0,0,0,75,82,68,,180,190,0,23,28,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/27/2000,11.18,1509,1508,0.01,0,0,79,88,70,,320,320,0,25.1,31.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/28/2000,6.93,1321,1318,0.04,0,0,73,78,67,,160,170,0,15,17.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/29/2000,6.26,1507,1506,0,0,0,69,72,65,,160,150,0,12.1,14.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/30/2000,10.96,1717,1446,0,0,0,73,81,64,,320,320,0,17,23,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/1/2000,8.72,1915,1718,0,0,0,72,80,63,,190,190,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/2/2000,10.51,1817,1817,0,0,0,76,86,65,,180,180,0,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/3/2000,10.07,1718,1718,0.27,0,0,75,81,68,,260,260,0,29.1,33.1,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/4/2000,8.5,1523,1522,0.01,0,0,75,81,69,,170,170,0,15,17,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/5/2000,10.96,1642,1548,0,0,0,80,89,71,,320,310,0,19.9,33.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/6/2000,8.28,216,823,0,0,0,71,79,63,,360,40,0,15,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/7/2000,13.87,1608,1607,0,0,0,72,81,63,,360,360,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/8/2000,9.4,1315,1116,0,0,0,70,80,60,,330,10,0,17.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/9/2000,14.09,1814,1831,0,0,0,72,79,64,,190,200,0,25.9,31.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/10/2000,14.09,1722,1721,0.08,0,0,82,93,70,,310,310,0,23,25.9,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/11/2000,10.96,2355,6,0,0,0,76,83,68,,330,330,0,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/12/2000,9.62,945,903,0,0,0,74,82,65,,360,10,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/13/2000,11.41,1742,1823,0,0,0,74,83,65,,180,180,0,21.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/14/2000,10.07,1606,1551,0.08,0,0,73,80,66,,180,180,0,17,21.9,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/15/2000,13.42,835,835,1.42,0,0,69,71,66,,120,120,0,30,36.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/16/2000,6.71,1634,1537,0,0,0,72,78,65,,160,170,0,14.1,16.1,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/17/2000,7.38,1701,1326,0.01,0,0,73,79,66,,150,140,0,16.1,19.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/18/2000,14.09,1529,1632,0,0,0,80,91,69,,270,290,0,25.1,31.1,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/19/2000,5.37,2353,7,0.13,0,0,67,72,62,,360,350,0,17.9,21.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/20/2000,9.17,1132,1159,0,0,0,70,77,62,,360,70,0,17,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/21/2000,12.53,1652,1647,0,0,0,71,79,62,,170,180,0,23,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/22/2000,11.41,1535,1632,0,0,0,75,84,66,,270,270,0,21.9,25.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/23/2000,7.61,1226,1223,0,0,0,71,78,64,,200,200,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/24/2000,6.49,1219,1104,0.01,0,0,72,78,66,,120,130,0,12.1,15,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/25/2000,8.95,2129,2153,0.01,0,0,70,74,65,,60,50,0,15,17,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/26/2000,12.53,1902,1915,3.11,0,0,67,70,64,,90,80,0,23,29.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/27/2000,9.62,101,53,0.31,0,0,68,71,65,,90,90,0,17,21,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/28/2000,6.93,113,112,0.02,0,0,70,75,64,,40,50,0,13,15,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/29/2000,5.82,1042,1041,0,0,0,69,73,65,,130,120,0,14.1,15,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/30/2000,7.83,1815,1613,0,0,0,73,78,67,,110,110,0,14.1,17,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/31/2000,7.38,1900,1900,0.04,0,0,74,80,67,,60,60,0,15,17,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/1/2000,7.16,114,41,0.39,0,0,71,76,66,,50,50,0,14.1,17,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/2/2000,9.4,2044,2009,0.18,0,0,76,82,70,,200,190,0,16.1,19.9,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/3/2000,9.62,1940,1938,0.73,0,0,76,81,71,,240,240,0,25.9,31.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/4/2000,7.38,1243,1425,0.08,0,0,76,80,71,,180,180,0,13,14.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/5/2000,8.05,1357,1356,0,0,0,73,81,65,,230,220,0,15,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/6/2000,11.41,1954,1953,0,0,0,71,77,64,,190,180,0,25.1,33.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/7/2000,11.41,1818,1810,0,0,0,82,91,73,,230,230,0,23,29.1,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/8/2000,11.41,1621,1600,0,0,0,83,90,75,,230,230,0,19.9,21.9,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/9/2000,10.29,1621,556,0,0,0,81,87,75,,220,260,0,17.9,23,,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/10/2000,9.17,1631,426,0,0,0,80,86,73,,200,360,0,17,21,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/11/2000,7.16,1811,1807,0.24,0,0,75,82,68,,360,350,0,17.9,23,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/12/2000,10.29,2152,2151,1.32,0,0,70,73,66,,70,70,0,17.9,23.9,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/13/2000,13.87,1448,1301,0.02,0,0,68,71,64,,50,30,0,23,28,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/14/2000,10.74,925,735,0.23,0,0,66,68,64,,20,10,0,17.9,23,1,,1,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/15/2000,9.4,2010,2000,0.01,0,0,73,81,65,,210,210,0,15,17,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/16/2000,14.54,1620,1609,0.01,0,0,78,86,70,,320,320,0,25.1,30,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/17/2000,11.41,1119,201,0,0,0,71,77,64,,310,300,0,19.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/18/2000,5.82,2335,2334,0.18,0,0,70,70,63,,320,320,0,14.1,17,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/19/2000,9.4,1024,933,0,0,0,69,77,61,,20,360,0,17.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/20/2000,8.5,1200,1144,0,0,0,68,74,61,,350,360,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/21/2000,6.49,700,1546,0,0,0,67,76,57,,350,20,0,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/22/2000,10.29,1725,2347,0,0,0,69,76,61,,180,230,0,19.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/23/2000,14.09,1722,1516,0.01,0,0,69,74,64,,190,190,0,25.1,29.1,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/24/2000,4.03,1447,2051,0,0,0,74,82,66,,190,200,0,12.1,13,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/25/2000,6.93,753,1158,0,0,0,74,81,66,,20,160,0,15,17,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/26/2000,7.16,1750,1750,0,0,0,72,81,63,,180,180,0,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/27/2000,8.72,2032,2011,0,0,0,72,79,65,,190,200,0,15,17,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/28/2000,8.5,1524,1206,0,0,0,75,80,70,,110,100,0,16.1,19.9,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/29/2000,12.53,1117,1133,0,0,0,73,77,68,,100,90,0,21.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/30/2000,7.38,1238,1237,0,0,0,74,81,67,,200,200,0,13,14.1,,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/31/2000,8.05,1408,1351,0,0,0,77,83,71,,160,130,0,15,17.9,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/1/2000,6.71,1357,1420,0.14,0,0,78,82,73,,160,140,0,15,17,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/2/2000,8.05,1753,1752,0,0,0,78,82,73,,180,180,0,17,21,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/3/2000,7.16,1656,1655,0,0,0,79,84,73,,180,180,0,14.1,16.1,1,,1,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/4/2000,10.51,2205,2146,0.59,0,0,73,85,61,,360,360,0,28,33.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/5/2000,14.32,615,548,0,0,0,62,69,54,,20,10,0,25.1,34.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/6/2000,7.61,1042,1042,0,0,0,61,69,53,,50,50,0,15,17.9,,,,,,,,,,,,,,,,,,,,
